2380,19/27
2381,9/19
2382,120
2383,18'2/5
2384,12'3/5
2385,18'2/5
2386,12
2387,231
2388,2/9
2389,11'7/8
2390,2'1/3
2391,0
2392,11
2393,18
2394,34
2395,87
2396,176
2397,2/3
2398,27
2399,224
2400,22
2401,19
2402,19
2403,3/25
2404,42
2405,48
2406,174
2407,11/1190
2408,1/108
2409,72
2410,1'1/8
2411,323
2412,1/6
2413,1'13/25
2414,182
2415,2'1/7
2416,2/3
2417,16
2418,5/7
2419,3
2420,1/153
2421,20
2422,24
2423,6
2424,22'7/8
2425,121
2426,14
2427,229
2428,12
2429,10'5/9
2430,16
2431,24
2432,136
2433,10'14/19
2434,78'3/7
2435,47
2436,8'10/13
2437,-392/5
2438,11
2439,5'1/3
2440,0'1/-9
2441,340
2442,20
2443,62'1/7
2444,21'5/14
2445,18'1/2
2446,1'13/14
2447,1'8/15
2448,320
2449,102
2450,-674/45
2451,5
2452,28
2453,72
2454,-56/15
2455,60
2456,1
2457,78
2458,15'12/19
2459,13/1000000
2460,25
2461,40
2462,5
2463,1'1/2
2464,22
2465,40
2466,48
2467,5
2468,7'4/9
2469,38
2470,0
2471,12
2472,6
2473,10
2474,5/156
2475,53/120
2476,13/224
2477,306
2478,286
2479,534
2480,10
2481,8/47
2482,3/10
2483,99
2484,18
2485,300
2486,-38/9
2487,1/6
2488,1'2/7
2489,9
2490,4
2491,33
2492,1/24
2493,3/52
2494,1/20
2495,-3/7
2496,7'1/2
2497,3'3/5
2498,31
2499,22
2500,16/105
2501,17'5/7
2502,11/15
2503,-22/9
2504,14
2505,380
2506,17/180
2507,3/20
2508,2'2/5
2509,16'2/11
2510,7/108
2511,1'4/13
2512,7/60
2513,2/3
2514,24
2515,231'1/9
2516,20'1/18
2517,16'12/13
2518,3'5/6
2519,2'3/32
2520,1'1/3
2521,16
2522,32
2523,14
2524,14
2525,3/20
2526,96
2527,5/182
2528,50
2529,167
2530,56
2531,11'1/3
2532,18'1/2
2533,60
2534,163
2535,33
2536,23
2537,6
2538,4
2539,58
2540,6
2541,37
2542,-93/13
2543,28
2544,5'8/15
2545,36
2546,279
2547,44
2548,1/39
2549,1
2550,14'4/5
2551,13'7/8
2552,-89/6
2553,665
2554,0
2555,1/56
2556,50
2557,187
2558,14
2559,1'1/2
2560,90
2561,40'8/11
2562,18/91
2563,7
2564,1'1/18
2565,1
2566,28
2567,76
2568,12
2569,63
2570,80
2571,16'227/240
2572,2'1/2
2573,13'2/7
2574,270
2575,1/3
2576,3/14
2577,6
2578,5
2579,17
2580,21
2581,6
2582,14'5/7
2583,16
2584,13/19
2585,112
2586,13
2587,1/125000
2588,24
2589,3
2590,7
2591,869
2592,18
2593,21
2594,12
2595,2
2596,202
2597,12
2598,36
2599,132
2600,25
2601,3
2602,6
2603,8'8/11
2604,34'3/4
2605,20'2/35
2606,6/11
2607,156
2608,19
2609,-3999999/4
2610,16/1995
2611,576
2612,2'3/5
2613,1'3/14
2614,5/54
2615,26
2616,1
2617,1
2618,75
2619,4'2/9
2620,2'4/7
2621,10
2622,22
2623,7/18
2624,5/9
2625,6'13/16
2626,5/7
2627,5/323
2628,13/40
2629,9/10
2630,24
2631,123
2632,50
2633,4/9
2634,2'2/3
2635,240
2636,15'1/2
2637,9
2638,255
2639,3/14
2640,1'2/5
2641,10
2642,3/10
2643,2
2644,196
2645,510
2646,6
2647,25
2648,10'8/9
2649,0
2650,1/21
2651,17/20
2652,90
2653,476
2654,36
2655,8
2656,45
2657,198
2658,17/30
2659,28
2660,26
2661,256
2662,403
2663,10'7/20
2664,594
2665,9/32
2666,256
2667,8
2668,38'2/5
2669,26
2670,4'247/255
2671,19/243
2672,136
2673,11'2/9
2674,3'3/19
2675,-280/19
2676,16/17
2677,1'1/3
2678,7
2679,1/11
2680,30
2681,1/96
2682,11'1/2
2683,17/110
2684,18/85
2685,85
2686,11
2687,150
2688,5'11/32
2689,546
2690,74
2691,13/51
2692,16
2693,29
2694,10'9/14
2695,190
2696,14'13/16
2697,14
2698,11
2699,5
2700,39
2701,176
2702,1/105
2703,136
2704,8
2705,99
2706,3'1/4
2707,20
2708,13/40
2709,3
2710,55
2711,40
2712,78
2713,22
2714,3'1/4
2715,2'5/7
2716,14'6/19
2717,2
2718,340
2719,17
2720,7'8/9
2721,2
2722,1
2723,2'1/7
2724,21
2725,1'1/8
2726,250
2727,1/2
2728,7
2729,10
2730,12
2731,6
2732,18
2733,13'1/2
2734,14'1/14
2735,23
2736,7/11
2737,17'7/13
2738,104
2739,6/7
2740,10
2741,94
2742,26
2743,39
2744,75'1/2
2745,9
2746,1/19
2747,247
2748,31'7/8
2749,35
2750,18
2751,13
2752,0
2753,31
2754,37
2755,102
2756,115
2757,-252/17
2758,1/18
2759,33
2760,13'11/12
2761,188
2762,9/1183
2763,-71/9
2764,-44/3
2765,94
2766,199
2767,20
2768,27'11/12
2769,15
2770,19/34
2771,1/2
2772,3/11
2773,7/22
2774,3/55
2775,12'4/7
2776,8/9
2777,1'1/6
2778,16'5/7
2779,13'4/5
2780,2'1/8
2781,14
2782,2
2783,1'1/10
2784,1
2785,6
2786,46
2787,1'5/14
2788,4'12/23
2789,1'1/3
2790,4'1/2
2791,14
2792,-261/14
2793,2'5/18
2794,17'7/9
2795,221
2796,0
2797,5/741
2798,6'6/19
2799,341'7/8
2800,-164/9
2801,12'3/209
2802,144
2803,138
2804,13
2805,1'7/11
2806,238
2807,5
2808,1/13
2809,39
2810,2/33
2811,28'4/19
2812,1'4/5
2813,0
2814,928'2/7
2815,0'3/-5
2816,9/17
2817,45
2818,224
2819,70'9/11
2820,25
2821,4'3/4
2822,34
2823,4'1/11
2824,5/108
2825,3
2826,30
2827,67
2828,120
2829,12
2830,0
2831,0
2832,16'1/5
2833,6
2834,1/19
2835,126
2836,1/72
2837,17/45
2838,1/102
2839,6
2840,25
2841,136
2842,28
2843,103
2844,210
2845,108
2846,202
2847,2'2/7
2848,5'7/10
2849,165
2850,3'15/19
2851,18'6/7
2852,3/80
2853,2/9
2854,96
2855,108
2856,520
2857,3/35
2858,3'2/3
2859,38
2860,8
2861,14
2862,3
2863,3
2864,1'1/6
2865,29
2866,5'5/13
2867,303
2868,16
2869,45
2870,17
2871,23
2872,15
2873,1/48
2874,31
2875,10'3/13
2876,840
2877,22'2/5
2878,22
2879,14'2/3
2880,284
2881,1
2882,249
2883,585
2884,15
2885,37
2886,2
2887,7'2/5
2888,222'8/11
2889,1/4
2890,21
2891,3/4
2892,18'7/16
2893,14
2894,33
2895,21
2896,3/7
2897,21
2898,1'1/2
2899,96
2900,4/7
2901,2
2902,40'16/17
2903,16
2904,7/13
2905,3
2906,17'4/17
2907,17'7/9
2908,1/56
2909,9
2910,4'3/4
2911,9'1/2
2912,17
2913,7/9
2914,48
2915,10/91
2916,8/133
2917,35
2918,46
2919,1/18
2920,9/128
2921,13'1/8
2922,19
2923,29'4/5
2924,10'17/19
2925,306
2926,22
2927,5/52
2928,10
2929,2/15
2930,0
2931,60
2932,44
2933,39
2934,1/648
2935,9
2936,2/13
2937,19/24
2938,48
2939,2'1/10
2940,19/180
2941,12'13/40
2942,0
2943,11
2944,3/31
2945,11
2946,33
2947,10
2948,2'2/3
2949,11
2950,180
2951,1
2952,-119/6
2953,19
2954,90
2955,-9/7
2956,-356/15
2957,1'1/18
2958,-109/5
2959,47
2960,4
2961,320
2962,2
2963,26
2964,45
2965,1
2966,38
2967,22'1/6
2968,0
2969,7
2970,34
2971,3'19/20
2972,34
2973,1/91
2974,21
2975,-13/10
2976,0
2977,7
2978,22
2979,133
2980,33
2981,112'1/2
2982,1'2/11
2983,12
2984,13/16
2985,2/147
2986,10
2987,1'3/8
2988,25
2989,38
2990,-51/7
2991,7
2992,27
2993,25
2994,15
2995,16
2996,95
2997,1'4/7
2998,167
2999,1
3000,213
3001,2/13
3002,138
3003,12
3004,2'1/8
3005,16'1/4
3006,19
3007,14'5/7
3008,182'2/7
3009,1'1/7
3010,-7/4
3011,159
3012,49
3013,257
3014,8
3015,2
3016,11/18
3017,38
3018,3'1/6
3019,5/273
3020,7
3021,-904/9
3022,7
3023,8/11
3024,-44/9
3025,153
3026,233
3027,29
3028,36
3029,6/133
3030,45
3031,4/9
3032,132
3033,13
3034,37
3035,31
3036,1/32
3037,0
3038,-13/9
3039,2'2/5
3040,11
3041,23
3042,1'4/11
3043,18
3044,1/8
3045,0
3046,16
3047,4
3048,20
3049,2/55
3050,-103/56
3051,13
3052,4'11/14
3053,1
3054,117
3055,1/81
3056,45
3057,-3/4
3058,14'2/5
3059,140
3060,140
3061,221
3062,15
3063,10'1/9
3064,1/100
3065,14
3066,140
3067,5
3068,27
3069,8
3070,156
3071,214
3072,1
3073,285
3074,314
3075,5'7/9
3076,1'1/5
3077,11
3078,1/5
3079,3'7/9
3080,18'3/13
3081,31'1/2
3082,253'1/8
3083,152
3084,-1535/77
3085,17'3/8
3086,27
3087,640
3088,7
3089,8'3/10
3090,-41/3
3091,-57/13
3092,30
3093,20
3094,3/28
3095,32
3096,99
3097,228
3098,27
3099,28'14/15
3100,9
3101,100
3102,28
3103,41
3104,3/4
3105,18'2/15
3106,4'1/2
3107,27
3108,178
3109,5/136
3110,40
3111,304
3112,17
3113,1'1/11
3114,2
3115,20
3116,1
3117,14'1/5
3118,153
3119,1'5/8
3120,226'1/5
3121,121
3122,6
3123,5'1/15
3124,255
3125,11
3126,1'71/208
3127,48/95
3128,17
3129,38
3130,33
3131,3'2/5
3132,10
3133,9
3134,90
3135,22
3136,4'4/5
3137,5/18
3138,33
3139,7'7/9
3140,18
3141,12'5/9
3142,1'2/7
3143,204
3144,7
3145,10
3146,3
3147,2'8/13
3148,12
3149,13'1/2
3150,1'1/7
3151,8'10/13
3152,0'1/-10
3153,135
3154,105
3155,10
3156,2'3/4
3157,74
3158,1'1/2
3159,73'6/13
3160,15'1/4
3161,36'3/14
3162,2/19
3163,1/16
3164,21
3165,27
3166,4'4/11
3167,6
3168,8
3169,5/6
3170,22
3171,35
3172,1'1/7
3173,9
3174,-167/18
3175,96
3176,6'125/133
3177,401
3178,76
3179,24
3180,6'1/3
3181,125
3182,43
3183,55/153
3184,2/5
3185,-121/9
3186,18
3187,14
3188,20
3189,1/3
3190,126
3191,8'4/11
3192,1/7
3193,-11/6
3194,11/19
3195,5
3196,2'7/11
3197,1/7
3198,9/20
3199,-31/4
3200,6
3201,143
3202,4/7
3203,3'2/3
3204,78
3205,10
3206,98
3207,168
3208,13
3209,1'3/95
3210,17
3211,15'3/8
3212,31
3213,38
3214,1'2/3
3215,24
3216,36
3217,5
3218,18
3219,67
3220,19
3221,3/86
3222,5'1/3
3223,14
3224,15
3225,180
3226,13
3227,30
3228,208
3229,11/20
3230,12
3231,4'5/6
3232,30
3233,13
3234,4/5
3235,13
3236,3
3237,57
3238,7/16
3239,253
3240,11'8/11
3241,9
3242,9
3243,0'1/-2
3244,1/7
3245,1/2
3246,3
3247,21'8/17
3248,6
3249,36
3250,12'2/5
3251,4'1/8
3252,1
3253,-59/6
3254,13/150
3255,6
3256,11
3257,22
3258,5'2/3
3259,29
3260,1
3261,13
3262,1/96
3263,24
3264,1'221/285
3265,0
3266,51
3267,1'10/17
3268,5/6
3269,4/15
3270,102
3271,7'3/4
3272,11/13
3273,31
3274,94
3275,16
3276,3/10
3277,19
3278,32
3279,27'1/2
3280,280
3281,144
3282,7'2/5
3283,46'2/3
3284,464
3285,31
3286,55
3287,5/12
3288,22
3289,1'1/12
3290,24
3291,3'6/7
3292,288
3293,5
3294,3/20
3295,9'2/5
3296,42
3297,164
3298,728
3299,129
3300,1/77
3301,6/19
3302,8/63
3303,21
3304,56
3305,81
3306,36
3307,19'7/11
3308,76
3309,187
3310,6'3/5
3311,171
3312,-11/15
3313,38'6/7
3314,128
3315,13
3316,19'17/19
3317,-223/12
3318,22
3319,54
3320,1'2/15
3321,280
3322,54
3323,11
3324,13'1/6
3325,0
3326,6/13
3327,4
3328,26
3329,16'3/7
3330,30
3331,3
3332,31
3333,1'7/11
3334,6
3335,1/12
3336,22
3337,12'3/16
3338,14'4/13
3339,72
3340,6
3341,93
3342,3/17
3343,14
3344,7
3345,-63/8
3346,30
3347,16
3348,16
3349,73
3350,17
3351,38
3352,11'1/5
3353,221
3354,29
3355,1/55
3356,97
3357,27
3358,171
3359,6'2/5
3360,323
3361,1'2/7
3362,8
3363,34
3364,90
3365,13/18
3366,32
3367,14
3368,2'1/8
3369,78
3370,7
3371,160
3372,15/224
3373,22'3/4
3374,13
3375,1/8
3376,23
3377,85
3378,4'1/3
3379,14/75
3380,5'5/11
3381,-17/6
3382,2/45
3383,0'1/-2
3384,4
3385,237
3386,25
3387,13
3388,1/10
3389,16
3390,31
3391,146
3392,6
3393,3/4
3394,10/11
3395,148
3396,2/5
3397,70
3398,7'7/12
3399,119
3400,17
3401,17
3402,31
3403,44'1/3
3404,29
3405,14'5/7
3406,18
3407,1'1/15
3408,1'4/7
3409,210
3410,29
3411,-293/19
3412,15
3413,21
3414,13'15/19
3415,24
3416,7
3417,50
3418,5
3419,12
3420,38
3421,20'3/4
3422,126
3423,11/18
3424,5'11/14
3425,13'15/16
3426,-11/3
3427,10'10/11
3428,43
3429,1'44/65
3430,2/95
3431,64
3432,317
3433,72
3434,15
3435,4/5
3436,816
3437,17
3438,27'17/19
3439,572
3440,7
3441,0
3442,10
3443,6
3444,1/44
3445,75
3446,22
3447,8/17
3448,46
3449,9
3450,40
3451,10
3452,9'4/5
3453,9
3454,1'4/15
3455,31
3456,5
3457,29
3458,10'11/19
3459,137
3460,13
3461,84
3462,272
3463,21
3464,2'1/2
3465,882
3466,0
3467,16
3468,6
3469,13
3470,93/266
3471,53
3472,11
3473,17
3474,9'4/11
3475,8/171
3476,23
3477,2/51
3478,3/8
3479,82'1/3
3480,120
3481,3
3482,19'1/13
3483,34
3484,9'2/7
3485,1'2/13
3486,216
3487,1'1/2
3488,90
3489,2/5
3490,133
3491,2'1/4
3492,74
3493,2/21
3494,7
3495,104
3496,16
3497,29
3498,120
3499,9/13
3500,12
3501,104
3502,4/7
3503,12
3504,17'9/16
3505,18
3506,12
3507,3/4
3508,24
3509,39
3510,72
3511,-5/6
3512,1'1/4
3513,13'2/3
3514,14'1/6
3515,62
3516,7/68
3517,5
3518,21'3/5
3519,24
3520,26'12/13
3521,333
3522,3
3523,2'1/22
3524,-842/77
3525,8
3526,80
3527,12
3528,-34/5
3529,12
3530,15
3531,239
3532,216
3533,17'9/17
3534,34
3535,-69/8
3536,3
3537,10/133
3538,3
3539,90
3540,11/13
3541,27
3542,143
3543,228
3544,3
3545,1/21
3546,12
3547,13
3548,15/238
3549,19
3550,4/595
3551,1/153
3552,56
3553,18
3554,251
3555,8'1/2
3556,14'8/9
3557,2'1/7
3558,1'2/3
3559,61
3560,16
3561,10'7/11
3562,34'4/5
3563,273
3564,45
3565,600
3566,14'2/17
3567,15'2/5
3568,19'3/4
3569,130
3570,1
3571,12
3572,26
3573,64
3574,4/27
3575,18/19
3576,19
3577,28
3578,14
3579,161
3580,32
3581,5/24
3582,1/20
3583,42
3584,1'2/11
3585,68
3586,14
3587,27
3588,42'2/3
3589,3'3/4
3590,20'5/19
3591,40
3592,-53/6
3593,91
3594,65
3595,280
3596,4'6/133
3597,0
3598,30
3599,32
3600,23
3601,9
3602,33
3603,21
3604,13
3605,323
3606,20'2/11
3607,16
3608,7
3609,8/19
3610,-2391/8
3611,2/585
3612,4'8/9
3613,13'1/14
3614,108
3615,31
3616,2'1/4
3617,4/39
3618,13
3619,1/3
3620,11'3/5
3621,-26/15
3622,14'28/39
3623,119
3624,18'999981/1000000
3625,6'6/13
3626,2/15
3627,10
3628,5/972
3629,19'14/17
3630,14
3631,3'8/255
3632,7/18
3633,2/45
3634,7
3635,19'5/8
3636,217
3637,247
3638,-7/8
3639,114'2/7
3640,13
3641,114
3642,1/7
3643,8
3644,16/33
3645,18
3646,9'5/14
3647,136'1/18
3648,65
3649,368
3650,29'1/3
3651,54
3652,1'5/7
3653,5/6
3654,151
3655,1
3656,56
3657,18
3658,1'1/18
3659,14
3660,5
3661,2
3662,-20/9
3663,112
3664,1
3665,10
3666,180
3667,3'1/2
3668,17
3669,21
3670,182
3671,5'15/68
3672,17'15/16
3673,9'13/20
3674,23
3675,8
3676,401
3677,26
3678,27'15/16
3679,3
3680,2/91
3681,47
3682,35
3683,22
3684,65
3685,48
3686,16
3687,19
3688,2/11
3689,6/7
3690,14'14/19
3691,195
3692,18
3693,16'13/120
3694,134'2/5
3695,5'7/13
3696,16
3697,18
3698,117
3699,5
3700,11
3701,190
3702,25
3703,9'1/3
3704,4
3705,224
3706,19'1/10
3707,1/70
3708,12'3/4
3709,0'1/-2
3710,9
3711,4/25
3712,22
3713,1'2/5
3714,19
3715,2'3/4
3716,23'4/17
3717,67'2/3
3718,175
3719,26
3720,1'6/7
3721,6'1/2
3722,148
3723,36
3724,12'2/3
3725,21
3726,79
3727,27
3728,1'6/13
3729,24
3730,1'1/2
3731,4
3732,6
3733,286
3734,16'1/2
3735,57
3736,13/16
3737,10
3738,5
3739,18
3740,280
3741,187
3742,18
3743,140
3744,4/17
3745,1/24
3746,-2/3
3747,16
3748,25/44
3749,1'1/4
3750,19
3751,-5/51
3752,14
3753,7/22
3754,66
3755,4'6/19
3756,77
3757,15
3758,1'7/8
3759,26
3760,21
3761,3/380
3762,1/16
3763,12
3764,1'1/18
3765,2/11
3766,1'1/7
3767,182'1/2
3768,5'1/17
3769,16'1/2
3770,218
3771,27
3772,26'1/16
3773,15'2/3
3774,16
3775,2
3776,35
3777,1'1/4
3778,390
3779,4/855
3780,3/91
3781,1/31
3782,13
3783,29'5/11
3784,97
3785,1/19
3786,6
3787,13
3788,3/680
3789,1/3
3790,7
3791,34
3792,75
3793,6'3/5
3794,19'1/5
3795,40
3796,4
3797,16
3798,256
3799,3'11/15
3800,4
3801,1'1/5
3802,0
3803,7
3804,6'15/17
3805,84
3806,47
3807,1/21
3808,9'1/4
3809,35'7/9
3810,-8/9
3811,360
3812,168
3813,88
3814,0
3815,12
3816,65
3817,50
3818,9
3819,0
3820,16'7/19
3821,254
3822,115
3823,378
3824,36
3825,2'8/17
3826,1/5
3827,53'11/17
3828,46'1/7
3829,1
3830,7
3831,1'1/12
3832,22
3833,151
3834,288
3835,13'1/7
3836,-5/66
3837,43
3838,22
3839,102
3840,32
3841,37
3842,-4/5
3843,3
3844,13/36
3845,17'9/17
3846,3'2/3
3847,18
3848,11'1/3
3849,28
3850,19
3851,69
3852,2
3853,25
3854,22
3855,7
3856,157
3857,561
3858,1'8/9
3859,1'3/5
3860,2/3
3861,33
3862,69
3863,28
3864,54
3865,25
3866,24
3867,8
3868,135
3869,12'5/16
3870,24
3871,9
3872,93
3873,2/3
3874,16
3875,18
3876,8'5/13
3877,1/54
3878,3'5/168
3879,8
3880,22
3881,380
3882,128
3883,13
3884,3/4
3885,35
3886,6
3887,131/342
3888,7
3889,66
3890,15/68
3891,78/107
3892,17
3893,11
3894,92
3895,12
3896,20/77
3897,48
3898,210
3899,11
3900,15
3901,384
3902,38
3903,4
3904,34
3905,18'9/13
3906,5/8
3907,3/16
3908,3
3909,390
3910,11'17/88
3911,8
3912,1'3/16
3913,2'7/13
3914,2/99
3915,14
3916,19'3/19
3917,0
3918,16
3919,20
3920,247
3921,23'4/5
3922,12
3923,20
3924,1'2/3
3925,28
3926,7
3927,10'3/14
3928,3/1672
3929,204
3930,1/16
3931,0
3932,5
3933,10
3934,0
3935,1/30
3936,94
3937,33
3938,1'7/8
3939,10
3940,90
3941,2
3942,39
3943,10
3944,154
3945,4'1/2
3946,97
3947,0'1/-2
3948,361'1/3
3949,2'2/3
3950,3
3951,15
3952,1
3953,8
3954,38
3955,146
3956,146
3957,57
3958,1/14
3959,11
3960,54
3961,140
3962,8
3963,8/15
3964,3'13/19
3965,68
3966,224
3967,67
3968,10
3969,1/48
3970,240
3971,15
3972,32
3973,1/10
3974,14'5/8
3975,4'7/18
3976,340
3977,2'2/9
3978,19/25
3979,15'4/11
3980,11
3981,12
3982,96
3983,17
3984,7
3985,29
3986,34
3987,8/45
3988,11'2/15
3989,25
3990,10
3991,135
3992,15/16
3993,23
3994,6'1/5
3995,13/20
3996,4/99
3997,2/17
3998,262
3999,35'1/2
4000,54
4001,24
4002,3'1/2
4003,0
4004,4'3/20
4005,13
4006,35
4007,80
4008,0
4009,15
4010,7/11
4011,1
4012,18'43/45
4013,0
4014,10/17
4015,90
4016,19
4017,72
4018,3/187
4019,152
4020,9
4021,32
4022,58
4023,25/204
4024,32
4025,1/10
4026,4/5
4027,285'1/16
4028,98
4029,13'1/16
4030,12
4031,16
4032,187
4033,2'80/133
4034,18/19
4035,661
4036,8/9
4037,16/17
4038,14
4039,14'11/15
4040,23'4/5
4041,0
4042,-101/9
4043,5/31
4044,19'17/126
4045,11
4046,3
4047,36
4048,18
4049,2/9
4050,2'3/7
4051,152
4052,76
4053,964
4054,6'1/17
4055,4'9/28
4056,153
4057,168
4058,24
4059,34
4060,14
4061,17
4062,72
4063,14
4064,8
4065,162
4066,1/27
4067,65
4068,20
4069,110
4070,29
4071,10/21
4072,16/17
4073,2/39
4074,2'1/6
4075,150
4076,160
4077,1/18
4078,17
4079,5
4080,11'23/26
4081,56
4082,3'11/14
4083,19
4084,1'29/91
4085,39
4086,10
4087,18
4088,4
4089,17
4090,3/16
4091,280
4092,2
4093,2'7/22
4094,4
4095,32
4096,5'1/2
4097,391
4098,4
4099,78
4100,18
4101,8'5/14
4102,4'5/7
4103,33
4104,20
4105,3'1/4
4106,1'5/112
4107,2'1/4
4108,1/20
4109,7
4110,20
4111,1/540
4112,11'13/18
4113,1/5
4114,3/100
4115,208
4116,1/32
4117,51
4118,254
4119,12
4120,221
4121,110'1/2
4122,19
4123,200/209
4124,19
4125,285
4126,13
4127,1/72
4128,3/7
4129,9
4130,17
4131,26'1/8
4132,177
4133,23
4134,11/17
4135,0'7/-10
4136,49
4137,22
4138,21
4139,126
4140,-83/19
4141,11/2160
4142,2/323
4143,5/14
4144,1/272
4145,19
4146,176
4147,16/1053
4148,380
4149,14'4/19
4150,5/4104
4151,4'2/3
4152,10
4153,17'1/2
4154,1/33
4155,13
4156,10'1/18
4157,44
4158,5
4159,-40/19
4160,364
4161,3
4162,29
4163,34
4164,19
4165,25'13/18
4166,7/60
4167,7/8
4168,11
4169,11/68
4170,187
4171,19'11/16
4172,171'7/12
4173,12
4174,0'1/-2
4175,1
4176,11/3360
4177,13'3/13
4178,97'1/5
4179,169
4180,7
4181,56
4182,72
4183,9
4184,1
4185,96
4186,1
4187,3'1/2
4188,6/7
4189,165
4190,13/20
4191,1'9/14
4192,1'1/4
4193,72
4194,7'3/16
4195,10'1/3
4196,3
4197,170
4198,52
4199,1'7/10
4200,-365/17
4201,91
4202,144
4203,1'3/5
4204,19/884
4205,23
4206,2'2/3
4207,7'1/15
4208,11'3/7
4209,5/12
4210,45
4211,15/98
4212,34'2/9
4213,15'7/13
4214,9
4215,7'1/2
4216,34
4217,-153/10
4218,-99/5
4219,13'3/5
4220,1
4221,17
4222,1'8/19
4223,91'4/5
4224,16
4225,19'3/4
4226,19'1/2
4227,342
4228,17'17/38
4229,21
4230,25
4231,5'1/19
4232,-2/13
4233,20
4234,21
4235,223
4236,14
4237,154
4238,1'2/3
4239,3'1/2
4240,10/13
4241,16'1/2
4242,18/25
4243,12
4244,114
4245,56
4246,13
4247,0
4248,182
4249,21
4250,114
4251,180
4252,4/19
4253,11
4254,36
4255,13/238
4256,1'8/9
4257,-59/4
4258,2
4259,4'1/4
4260,0
4261,4/323
4262,54
4263,56
4264,5/13
4265,1'5/9
4266,0
4267,0
4268,11
4269,217'1/3
4270,139
4271,173
4272,936
4273,2'3/8
4274,4'9/11
4275,41
4276,17'8/11
4277,7'1/5
4278,360
4279,-467/119
4280,36
4281,16
4282,20
4283,19
4284,34
4285,7
4286,79
4287,11
4288,45
4289,147/152
4290,1'2/7
4291,12'4/7
4292,19
4293,12'10/17
4294,1/95
4295,-40/19
4296,360
4297,143
4298,46'3/4
4299,16
4300,9
4301,98
4302,211
4303,8
4304,55
4305,234
4306,16
4307,432
4308,27
4309,8/13
4310,30
4311,3
4312,6'4/17
4313,10
4314,5
4315,67
4316,5/6
4317,32
4318,1'2/3
4319,2'1/4
4320,4'1/2
4321,36
4322,10
4323,96
4324,2
4325,45
4326,20
4327,304'5/9
4328,5
4329,15
4330,26
4331,56
4332,2
4333,49
4334,101
4335,4'1/2
4336,43
4337,21
4338,9
4339,2'8/15
4340,608
4341,4
4342,15
4343,9
4344,128
4345,1/96
4346,5'7/10
4347,18'6/7
4348,121
4349,324
4350,6
4351,3
4352,69
4353,11'8/17
4354,17
4355,-15/16
4356,109
4357,208
4358,1/48
4359,2
4360,70
4361,-118/7
4362,11
4363,247
4364,26'2/9
4365,9/70
4366,34
4367,13/21
4368,180
4369,5/8
4370,4'1/9
4371,4'1/3
4372,20
4373,31
4374,14
4375,198
4376,34
4377,0
4378,39
4379,236
4380,21
4381,1'2/3
4382,16
4383,290
4384,130
4385,4
4386,21'2/3
4387,16'1/2
4388,19
4389,28
4390,22
4391,42
4392,-19/10
4393,260
4394,22'1/6
4395,18
4396,8
4397,1'1/12
4398,37'1/2
4399,5
4400,30
4401,10
4402,12
4403,16'1/3
4404,22
4405,27
4406,11
4407,17'17/84
4408,234
4409,7'1/16
4410,125'5/7
4411,2'1/3
4412,110
4413,-9/5
4414,1/832
4415,10
4416,9/10
4417,-23/4
4418,30
4419,2'3/8
4420,10/11
4421,25
4422,3'1/5
4423,8
4424,41/60
4425,7
4426,89
4427,898
4428,-312/5
4429,30'8/13
4430,365'3/4
4431,19/192
4432,4'7/19
4433,5/96
4434,69
4435,13/180
4436,1/7
4437,106'2/5
4438,22
4439,3
4440,16
4441,13
4442,116
4443,0
4444,5/7
4445,13
4446,114
4447,1/18
4448,11
4449,-83/4
4450,36
4451,1'3/10
4452,63'1/3
4453,23
4454,19
4455,14/19
4456,5
4457,25
4458,100'2/5
4459,3'1/4
4460,9
4461,6
4462,20
4463,1
4464,16'3/5
4465,1'3/16
4466,11/64
4467,91
4468,5'2/19
4469,126
4470,56
4471,6/19
4472,8/35
4473,3/100
4474,5/14
4475,16'1/2
4476,1/4
4477,1
4478,20
4479,1'1/2
4480,17'1/2
4481,11
4482,10'1/18
4483,1
4484,1/5
4485,7/44
4486,1'4/5
4487,12'1/63
4488,8
4489,6
4490,13
4491,9
4492,9
4493,39
4494,79'1/3
4495,107
4496,130
4497,2'8/15
4498,7
4499,6
4500,9
4501,12
4502,1/4
4503,1
4504,288
4505,1/16
4506,20
4507,158
4508,195
4509,90
4510,4/33
4511,7
4512,10
4513,304
4514,2
4515,191
4516,140
4517,39
4518,27
4519,-83/14
4520,1'2/17
4521,31
4522,35
4523,2/15
4524,4
4525,-135/17
4526,14
4527,16'3/10
4528,5/152
4529,19
4530,11
4531,240
4532,11
4533,9
4534,1'4/7
4535,324
4536,3
4537,24
4538,8/19
4539,23
4540,13/77
4541,44
4542,12
4543,14
4544,263
4545,34
4546,19'12/17
4547,5/102
4548,7/10
4549,39
4550,226
4551,3
4552,266
4553,1'1/10
4554,5'18/19
4555,18
4556,25
4557,7'2/9
4558,275
4559,27'17/19
4560,32
4561,193'1/10
4562,16
4563,181
4564,16'6/7
4565,5
4566,12
4567,15
4568,28
4569,10'1/12
4570,90
4571,31/39
4572,18
4573,11'18/133
4574,19
4575,1
4576,3/4
4577,23'9/16
4578,1'2/7
4579,15'8/13
4580,9
4581,1/7
4582,12'46/49
4583,7
4584,23
4585,120
4586,46'3/7
4587,3
4588,110
4589,6'5/14
4590,2
4591,29
4592,3
4593,158
